filetag	runNo	nlexCs	lexCstartW	pChangeIndexation	inputSet	likelihood	SSE	w_ku	w_fi	w_ku_pl	w_fi_pl	predicted_p_fi_wug	experiment_p_fi
2_10_075_4pt7___18	18	2	10	0.75	typeTokenInput_4pt7	-0.000508515239308308	2.36E-08	0.12	0.01	10.44	9.88	0.33849684079705	0.03
2_10_05_4pt7___16	16	2	10	0.5	typeTokenInput_4pt7	-0.000907172553934213	7.06E-08	0.15	0.09	0	0	0.48500449838059	0.03
2_10_099_4pt7___16	16	2	10	0.99	typeTokenInput_4pt7	-0.000870293429472268	6.82E-08	0.01	0.01	10	9.99	0.497500020833125	0.03
2_10_01_4pt7___19	19	2	10	0.1	typeTokenInput_4pt7	-0.000537485200234567	2.69E-08	1.52	0.08	0	0	0.191545348561467	0.03
2_10_001_4pt7___23	23	2	10	0.01	typeTokenInput_4pt7	-0.153419993773762	0.00353575705834162	3.73999999999996	0	12.08	11.38	0.0116584165548337	0.03
2_10_005_4pt7___20	20	2	10	0.05	typeTokenInput_4pt7	-0.00954758294276098	0.000172508028648774	1.31	0.04	10.71	7.31000000000006	0.00928524570166624	0.03
2_10_025_4pt7___17	17	2	10	0.25	typeTokenInput_4pt7	-0.000979256414057145	8.48E-08	0.39	0.04	10.49	10.75	0.477515175208198	0.03
2_2_001_4pt7___2	2	2	2	0.01	typeTokenInput_4pt7	-0.0464779048553558	0.000645922859456086	2.96999999999998	0.19	3.63999999999996	0.819999999999999	0.00368423989943618	0.03
2_10_075_4pt7___19	19	2	10	0.75	typeTokenInput_4pt7	-0.000552016074444501	2.67E-08	0.06	0.02	10.38	9.91	0.375193525531573	0.03
2_2_005_4pt7___1	1	2	2	0.05	typeTokenInput_4pt7	-0.057924879243453	0.00609445117029859	1.32	1.05	5.09999999999993	0	0.0046325707178585	0.03
2_10_05_4pt7___17	17	2	10	0.5	typeTokenInput_4pt7	-0.00101287550316039	8.86E-08	0.2	0	10.43	10.69	0.514995501619409	0.03
2_10_099_4pt7___17	17	2	10	0.99	typeTokenInput_4pt7	-0.000671442308234488	4.61E-08	0	0.01	9.99	10	0.50499983334	0.03
2_10_01_4pt7___20	20	2	10	0.1	typeTokenInput_4pt7	-0.000234082129344388	4.52E-08	0.69	0.03	10.71	8.48000000000003	0.0526501184353053	0.03
2_10_001_4pt7___24	24	2	10	0.01	typeTokenInput_4pt7	-0.011051823187378	1.63E-05	2.26	0.51	11.29	5.5300000000001	0.000547281407765098	0.03
2_10_005_4pt7___21	21	2	10	0.05	typeTokenInput_4pt7	-0.0189590957021697	0.000686345637802639	3.96999999999996	0	0	0	0.0185238249633001	0.03
2_10_025_4pt7___18	18	2	10	0.25	typeTokenInput_4pt7	-0.000756656644154555	4.94E-08	0.08	0.2	10.21	9.58000000000001	0.375193525531574	0.03
2_2_099_4pt7___1	1	2	2	0.99	typeTokenInput_4pt7	-0.000257843939798073	1.71E-08	0.18	0.06	10.9499999999998	10.2199999999998	0.29943285752603	0.03
2_10_075_4pt7___20	20	2	10	0.75	typeTokenInput_4pt7	-0.000825075514256001	5.80E-08	0.03	0.01	10.03	9.92	0.467545693612682	0.03
2_2_001_4pt7___3	3	2	2	0.01	typeTokenInput_4pt7	-0.0484529659439912	0.000595028061343319	2.60999999999999	0.39	3.25999999999997	0	0.0041520185636008	0.03
2_2_005_4pt7___2	2	2	2	0.05	typeTokenInput_4pt7	-0.0211897871881711	0.000159101079513274	2.68999999999999	0.09	6.06999999999991	6.7299999999999	0.125647856515346	0.03
2_10_05_4pt7___18	18	2	10	0.5	typeTokenInput_4pt7	-0.00100783707336301	8.86E-08	0.08	0.05	0	0	0.49250056244938	0.03
2_10_099_4pt7___18	18	2	10	0.99	typeTokenInput_4pt7	-0.000738547895151959	5.10E-08	0.02	0.01	10	9.99	0.49500016666	0.03
2_10_01_4pt7___21	21	2	10	0.1	typeTokenInput_4pt7	-0.000400882880441625	1.78E-08	1.24	0.03	11.09	11.04	0.220973892220188	0.03
2_10_001_4pt7___25	25	2	10	0.01	typeTokenInput_4pt7	-0.045628524025607	0.000294332106580439	4.64999999999995	0.22	10.14	8.53000000000003	0.0023759005664452	0.03
2_10_005_4pt7___22	22	2	10	0.05	typeTokenInput_4pt7	-0.00021310682311261	4.70E-09	1.56	0.03	8.85000000000002	7.49000000000005	0.0526501184353044	0.03
2_10_025_4pt7___19	19	2	10	0.25	typeTokenInput_4pt7	-0.000686682420284824	4.13E-08	0.45	0.05	9.79	9.53000000000001	0.340739611548616	0.03
2_2_099_4pt7___2	2	2	2	0.99	typeTokenInput_4pt7	-9.82E-05	8.73E-09	0.24	0.06	12.1299999999998	10.9699999999998	0.20751005855964	0.03
2_10_075_4pt7___21	21	2	10	0.75	typeTokenInput_4pt7	-0.000729992570370474	4.57E-08	0.13	0.01	10.02	9.87	0.432907095034546	0.03
