filetag	runNo	nlexCs	lexCstartW	pChangeIndexation	inputSet	likelihood	SSE	w_ku	w_fi	w_ku_pl	w_fi_pl	predicted_p_fi_wug	experiment_p_fi
12_1_05_50___68	68	12	1	0.5	typeTokenInput_50	-0.02086048254675077	5.744330234136785e-05	0.5400000000000003	0.14999999999999997	7.17999999999989	7.309999999999887	0.5646362918030298	0.5
2_1_099_50___95	95	2	1	0.99	typeTokenInput_50	-0.02281121314312036	6.356786305646287e-05	0.19000000000000003	0.8400000000000005	3.4199999999999697	5.079999999999934	0.09029814470292269	0.5
24_1_05_50___82	82	24	1	0.5	typeTokenInput_50	-0.017149387676812167	2.45647305071619e-05	0.6700000000000004	0.4700000000000002	4.79999999999994	6.1499999999999115	0.24048908305089406	0.5
12_1_099_50___69	69	12	1	0.99	typeTokenInput_50	-0.06049270921309621	0.0005603248959423808	0.08	1.5700000000000012	2.9699999999999793	3.4299999999999695	0.12455335818741738	0.5
24_1_001_50___79	79	24	1	0.01	typeTokenInput_50	-0.018795355490911804	3.5365701654816366e-05	1.2500000000000009	0.05999999999999992	7.029999999999893	7.499999999999883	0.6726070170677632	0.5
12_1_01_50___70	70	12	1	0.1	typeTokenInput_50	-0.03337693855455331	0.0001452535882719081	1.0300000000000007	0.43000000000000016	3.829999999999961	2.889999999999981	0.8234647252208804	0.5
12_2_099_50___65	65	12	2	0.99	typeTokenInput_50	-0.022827581712705443	6.633826054920066e-05	0.5400000000000003	0.8300000000000005	7.739999999999878	6.929999999999895	0.6271477663131917	0.5
12_1_05_50___69	69	12	1	0.5	typeTokenInput_50	-0.020453203225932807	6.52810505037452e-05	0.08	0.9900000000000007	7.549999999999882	7.059999999999892	0.3965167501352712	0.5
2_1_05_50___81	81	2	1	0.5	typeTokenInput_50	-0.03315552292992023	0.00025916754371406214	0.3300000000000001	0.9700000000000006	7.63999999999988	6.799999999999898	0.5498339973124733	0.5
2_1_099_50___96	96	2	1	0.99	typeTokenInput_50	-0.14577135422668344	0.010669416230116899	0.15999999999999998	0.8400000000000005	7.459999999999884	4.989999999999936	0.8569272765199127	0.5
12_1_099_50___70	70	12	1	0.99	typeTokenInput_50	-0.017131371060142522	2.9471675829712793e-05	1.1600000000000008	0.06999999999999998	7.15999999999989	7.5599999999998815	0.6659669267518221	0.5
24_1_05_50___83	83	24	1	0.5	typeTokenInput_50	-0.025346351926314348	0.0001619822956412181	0.3900000000000001	1.0300000000000007	4.029999999999957	3.2499999999999734	0.5349429451582103	0.5
24_1_001_50___80	80	24	1	0.01	typeTokenInput_50	-0.02372299434126061	0.00013659510448358212	0.3500000000000001	0.4500000000000002	7.269999999999888	7.269999999999888	0.4750208125210599	0.5
12_1_01_50___71	71	12	1	0.1	typeTokenInput_50	-0.06326839359884448	0.0006413063550298292	0.4700000000000002	0.3000000000000001	7.019999999999893	4.899999999999938	0.9080454500689918	0.5
2_2_05_50___62	62	2	2	0.5	typeTokenInput_50	-0.023798924309293843	9.132581390531172e-05	0.6500000000000004	0.7100000000000004	6.329999999999908	5.139999999999933	0.7558388990947923	0.5
